nome_conta,Date,nome_campanha,tipo_rede_ad,impressoes,cliques,interacoes,conversoes,valor_conversoes,investido
Intelbras - E-commerce (A7B),2022-11-27,[E-COMMERCE] PMax Residências - Venda,MIXED,668253.0,9367.0,9367.0,641.66500000000019,641.66500000000019,8522.355
Intelbras - E-commerce (A7B),2022-11-27,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,10808.0,156.0,156.0,3.5,3.5,323.9271165
Intelbras - E-commerce (A7B),2022-11-27,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,9208.0,148.0,148.0,2.46,2.46,194.4295545
Intelbras - E-commerce (A7B),2022-11-27,Energia Solar - Pmax - Luminárias Solares,MIXED,71060.0,1130.5,1130.5,34.0,34.0,1231.055
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,8321.5,34.0,6936.0,0.0,0.0,178.6169345
Intelbras - Comunicação (A7B),2022-11-27,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,4029.0,459.0,459.0,25.5,25.5,661.514472
Intelbras - E-commerce (A7B),2022-11-27,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,512.0,6.0,6.0,0.0,0.0,4.935
Intelbras - Redes (A7B),2022-11-27,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,4615.5,221.0,221.0,11.56,11.56,270.045
Intelbras - Redes (A7B),2022-11-27,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,17731.0,1232.5,1232.5,102.0,102.0,1475.175
Intelbras - Redes (A7B),2022-11-27,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,8483.0,646.0,646.0,59.5,59.5,343.995
Intelbras - Segurança (A7B),2022-11-27,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,37043.0,960.5,960.5,0.0,0.0,497.505
Intelbras - Segurança (A7B),2022-11-27,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,19847.5,544.0,544.0,0.0,0.0,154.36
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,17748.0,1037.0,1037.0,0.0,0.0,1270.58
Intelbras - Controle de Acesso (A7B),2022-11-27,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,10795.0,340.0,340.0,22.609999999999982,22.609999999999982,824.245
Intelbras - Controle de Acesso (A7B),2022-11-27,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,15334.0,433.5,433.5,18.36,18.36,594.235
Intelbras - Redes (A7B),2022-11-27,[REDES - EMP-CORP] TRÁFEGO (display) - Redes Empresariais,CONTENT,8287.5,824.5,824.5,275.23,275.23,3105.5587165
Intelbras - E-commerce (A7B),2022-11-27,[CORP - ECOM] Purchase (Display) - Black November [Compra Fácil],CONTENT,257269.5,2150.5,2150.5,0.0,0.0,3227.5373545
Intelbras - E-commerce (A7B),2022-11-27,[EN - FT] Purchase (Display) - Acessórios USB,CONTENT,675580.0,6553.5,6553.5,0.0,0.0,4778.321478
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,53983.5,1071.0,1071.0,0.0,0.0,1153.9718235
Intelbras - Controle de Acesso (A7B),2022-11-27,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (display) - Automatizadores Awareness Remarketing,CONTENT,671.5,51.0,51.0,15.044999999999998,15.044999999999998,126.6362555
Intelbras - Segurança (A7B),2022-11-27,[SEG - CFTVIP] Visualizações nos Vídeos (In-feed) - CFTV IP Live,YOUTUBE_WATCH,886635.0,0.0,24735.0,0.0,0.0,1800.9
Intelbras - E-commerce (A7B),2022-11-27,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,2590120.0,35872.0,35872.0,1344.4799999999996,1344.4799999999996,48266.857328
Intelbras - E-commerce (A7B),2022-11-27,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,172928.0,2496.0,2496.0,56.0,56.0,5182.833864
Intelbras - E-commerce (A7B),2022-11-27,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,147328.0,2368.0,2368.0,39.360000000000014,39.360000000000014,3110.872872
Intelbras - E-commerce (A7B),2022-11-27,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,27302.5,331.5,331.5,5.25,5.25,435.9066755
Intelbras - Segurança (A7B),2022-11-27,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,4428.5,34.0,603.5,0.0,0.0,139.3120335
Intelbras - Controle de Acesso (A7B),2022-11-27,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,30838.0,136.0,17229.5,8.5,8.5,484.0702655
Intelbras - Comunicação (A7B),2022-11-27,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,1674.5,212.5,212.5,8.5,8.5,211.019895
Intelbras - E-commerce (A7B),2022-11-27,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,8192.0,96.0,96.0,0.0,0.0,78.96
Intelbras - Comunicação (A7B),2022-11-27,[CO] Tráfego (Search) - GW 208 O,SEARCH,5916.0,263.5,263.5,46.92,46.92,390.235
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,5389.0,459.0,459.0,17.0,17.0,978.435
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,68688.5,5950.0,5950.0,2270.775,2270.775,10487.555
Intelbras - Redes (A7B),2022-11-27,[REDES - HOME-OFFICE] TRÁFEGO (search) - Lançamento Roteador RX 1500,SEARCH,8576.5,365.5,365.5,51.0,51.0,588.2
Intelbras - Segurança (A7B),2022-11-27,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,5780.0,246.5,246.5,8.5,8.5,212.16
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,73907.5,3170.5,3170.5,8.5,8.5,2509.54
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,25364.0,1181.5,1181.5,0.0,0.0,1171.3
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,5125.5,246.5,246.5,0.0,0.0,238.51
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente  - Display - Jul/22,CONTENT,69096.5,671.5,705.5,0.0,0.0,1456.4861095
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,456348.0,85.0,85.0,0.0,0.0,1269.073273
Intelbras - E-commerce (A7B),2022-11-27,[E-COMMERCE] Institucional - Conversão,SEARCH,250724.5,19915.5,19915.5,144.5,144.5,2626.925
Intelbras - E-commerce (A7B),2022-11-27,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,436840.0,5304.0,5304.0,84.0,84.0,6974.506808
Intelbras - Redes (A7B),2022-11-27,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,1249.5,127.5,127.5,110.5,110.5,1049.75
Intelbras - Controle de Acesso (A7B),2022-11-27,[CONT-ACESS - EMP-CORP] CONVERSÕES (pmax) - Linha de Faciais,MIXED,115957.0,5567.5,25789.0,93.5,93.5,3208.6287475
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,82305.5,110.5,58505.5,0.0,0.0,700.1884775
Intelbras - Redes (A7B),2022-11-27,[REDES - FIBRA-ÓPTICA] CONSIDERAÇÃO (youtube) - Fibra Óptica,YOUTUBE_WATCH,26996.0,136.0,17603.5,0.0,0.0,494.069419
Intelbras itec,2022-11-27,[CORP - ITEC] Consideração (YouTube) - Energia Solar [01],YOUTUBE_WATCH,64311.0,91.0,29269.5,0.0,0.0,1536.0213375
Intelbras itec,2022-11-27,[CORP - ITEC] Consideração (YouTube) - Energia Solar [03],YOUTUBE_WATCH,188.5,0.0,110.5,0.0,0.0,12.0509025
Intelbras itec,2022-11-27,[CORP - ITEC] Consideração (YouTube) - Energia Solar [02],YOUTUBE_WATCH,58714.5,32.5,47437.0,0.0,0.0,1045.849168
Intelbras - Redes (A7B),2022-11-27,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Redes Empresariais,YOUTUBE_SEARCH,19065.0,0.0,435.0,0.0,0.0,15.15
Intelbras - Energia Solar (A7B),2022-11-27,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,2108.0,59.5,59.5,0.0,0.0,136.595
Intelbras - Redes (A7B),2022-11-27,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,2295.0,93.5,93.5,17.0,17.0,148.155
Intelbras - Solução Residencial (A7B),2022-11-27,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,16405.0,1207.0,1207.0,0.0,0.0,1216.52
Intelbras - Redes (A7B),2022-11-27,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,10914.0,501.5,501.5,25.5,25.5,916.7468025
Intelbras - Solução Grandes Empresas (A7B),2022-11-27,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,1108238.5,1173.0,1173.0,0.0,0.0,914.2414445
Intelbras - E-commerce (A7B),2022-11-27,[CORP - ECOM] Purchase (Display) - Black November [Geral],CONTENT,391756.5,3604.0,3604.0,8.5,8.5,3409.114159
Intelbras - Segurança (A7B),2022-11-27,[SEG - TMR] Remarketing (Display) - Micro SD,CONTENT,42.5,0.0,0.0,0.0,0.0,0.0
Intelbras - Redes (A7B),2022-11-27,[REDES - HOME-OFFICE] ALCANCE - Roteadores Residenciais - Twibi,YOUTUBE_WATCH,446046.0,663.0,663.0,25.5,25.5,2353.302911
Intelbras - Redes (A7B),2022-11-27,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,107661.0,0.0,1963.5,0.0,0.0,136.425
Intelbras - E-commerce (A7B),2022-11-27,[CORP - ECOM] Purchase (Search) - Black November [Geral],SEARCH,126148.5,11441.0,11441.0,289.08499999999992,289.08499999999992,9972.71
Intelbras - E-commerce (A7B),2022-11-27,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,161882.5,2242.0,2242.0,84.03,84.03,3016.678583
Intelbras - E-commerce (A7B),2022-11-26,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,338.5,0.0,0.0,0.0,0.0,0.0
Intelbras - E-commerce (A7B),2022-11-26,Energia Solar - Pmax - Luminárias Solares,MIXED,59959.0,1037.0,1037.0,24.820000000000007,24.820000000000007,1070.15
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,2820342.5,13353.5,13379.0,1016.1749999999997,1016.1749999999997,7103.619252
Intelbras - Segurança (A7B),2022-11-26,[SEG - AS] Leads (Search) - Série 8000,CONTENT,161.5,8.5,8.5,0.0,0.0,9.7901555
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente  - Display - Jul/22,CONTENT,57953.0,331.5,348.5,0.0,0.0,1094.354906
Intelbras - Segurança (A7B),2022-11-26,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,33617.5,799.0,799.0,0.0,0.0,376.72
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,16643.0,1045.5,1045.5,0.0,0.0,1302.625
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,55598.5,5032.0,5032.0,1744.8800000000012,1744.8800000000012,8201.48
Intelbras - Comunicação (A7B),2022-11-26,[CO] Tráfego (Search) - GW 208 O,SEARCH,6086.0,204.0,204.0,8.5,8.5,230.69
Intelbras - Redes (A7B),2022-11-26,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,9299.0,731.0,731.0,68.0,68.0,337.45
Intelbras - E-commerce (A7B),2022-11-26,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,401455.0,6885.0,6885.0,17.0,17.0,11268.96
Intelbras - Controle de Acesso (A7B),2022-11-26,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,10336.0,493.0,493.0,17.0,17.0,559.81
Intelbras - E-commerce (A7B),2022-11-26,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,9139.0,134.5,134.5,0.975,0.975,320.5512025
Intelbras - E-commerce (A7B),2022-11-26,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,131233.0,1765.0,1765.0,71.345,71.345,2602.090049
Intelbras - Redes (A7B),2022-11-26,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,1292.0,161.5,161.5,42.5,42.5,403.75
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,79679.0,68.0,54757.0,0.0,0.0,729.589085
Intelbras - Redes (A7B),2022-11-26,[REDES - HOME-OFFICE] ALCANCE - Roteadores Residenciais - Twibi,YOUTUBE_WATCH,362746.0,569.5,569.5,8.5,8.5,1878.059037
Intelbras - Redes (A7B),2022-11-26,[REDES - EMP-CORP] TRÁFEGO (display) - Redes Empresariais,CONTENT,12163.5,663.0,663.0,192.355,192.355,3029.5593835
Intelbras - E-commerce (A7B),2022-11-26,[E-COMMERCE] Institucional - Conversão,SEARCH,238535.5,18708.5,18708.5,119.0,119.0,2753.49
Intelbras - Controle de Acesso (A7B),2022-11-26,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,7284.5,391.0,391.0,51.0,51.0,582.675
Intelbras - Segurança (A7B),2022-11-26,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,21666.5,510.0,510.0,0.0,0.0,152.745
Intelbras - Segurança (A7B),2022-11-26,[SEG - AS] Leads (Search) - Série 8000,SEARCH,12580.0,697.0,697.0,34.0,34.0,415.14
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,4700.5,255.0,255.0,8.5,8.5,237.575
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Energia - Específica - Jun/22,SEARCH,27854.5,782.0,782.0,0.0,0.0,1152.005
Intelbras - E-commerce (A7B),2022-11-26,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,374464.0,4440.0,4440.0,175.59999999999997,175.59999999999997,6273.862032
Intelbras - E-commerce (A7B),2022-11-26,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,23404.0,277.5,277.5,10.975,10.975,392.116377
Intelbras - E-commerce (A7B),2022-11-26,[EN - FT] Purchase (Display) - Acessórios USB,CONTENT,456594.5,8551.0,8551.0,0.0,0.0,4777.9069925
Intelbras - Segurança (A7B),2022-11-26,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,4751.5,51.0,816.0,0.0,0.0,208.023832
Intelbras itec,2022-11-26,[CORP - ITEC] Consideração (YouTube) - Energia Solar [01],YOUTUBE_WATCH,8229.0,19.5,3503.5,0.0,0.0,184.618499
Intelbras - E-commerce (A7B),2022-11-26,[E-COMMERCE] PMax Residências - Venda,MIXED,585021.0,7046.5,7046.5,522.24000000000012,522.24000000000012,6121.02
Intelbras - Comunicação (A7B),2022-11-26,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,790.5,102.0,102.0,0.0,0.0,128.1275465
Intelbras - E-commerce (A7B),2022-11-26,[CORP - ECOM] Purchase (Display) - Black November [Geral],CONTENT,477411.0,3978.0,3978.0,25.5,25.5,3385.584935
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,22627.0,586.5,586.5,0.0,0.0,1152.8571335
Intelbras - Redes (A7B),2022-11-26,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,95608.0,0.0,1785.0,0.0,0.0,136.595
Intelbras - Redes (A7B),2022-11-26,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Redes Empresariais,YOUTUBE_WATCH,2987137.5,0.0,69577.5,0.0,0.0,4957.8
Intelbras - Solução Grandes Empresas (A7B),2022-11-26,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,1069759.0,1249.5,1249.5,0.0,0.0,913.238334
Intelbras - E-commerce (A7B),2022-11-26,[CORP - ECOM] Purchase (Search) - Black November [Geral],SEARCH,157216.0,22703.5,22703.5,365.5,365.5,10305.91
Intelbras - Segurança (A7B),2022-11-26,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,4131.0,110.5,110.5,0.0,0.0,83.47
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,43562.5,1215.5,1215.5,0.0,0.0,1148.435
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,16090.5,1122.0,1122.0,0.0,0.0,1183.88
Intelbras - Comunicação (A7B),2022-11-26,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,14688.0,255.0,255.0,0.0,0.0,579.785
Intelbras - Redes (A7B),2022-11-26,[REDES - FIBRA-ÓPTICA] TRÁFEGO (search) - Fibra Óptica,SEARCH,24267.5,612.0,612.0,38.42,38.42,1399.27
Intelbras - Redes (A7B),2022-11-26,[REDES - HOME-OFFICE] TRÁFEGO (search) - Lançamento Roteador RX 1500,SEARCH,9817.5,493.0,493.0,85.0,85.0,713.83
Intelbras - Redes (A7B),2022-11-26,[REDES - HOME-OFFICE] TRÁFEGO (search) - Roteadores Residenciais - Twibi,SEARCH,17000.0,926.5,926.5,26.859999999999971,26.859999999999971,807.5
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,6230.5,17.0,5032.0,0.0,0.0,150.251066
Intelbras - Redes (A7B),2022-11-26,[REDES - FIBRA-ÓPTICA] CONSIDERAÇÃO (youtube) - Fibra Óptica,YOUTUBE_WATCH,23111.5,136.0,15776.0,0.0,0.0,497.5898385
Intelbras itec,2022-11-26,[CORP - ITEC] Consideração (YouTube) - Energia Solar [02],YOUTUBE_WATCH,87477.0,84.5,77805.0,0.0,0.0,1046.739642
Intelbras - E-commerce (A7B),2022-11-26,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,5416.0,0.0,0.0,0.0,0.0,0.0
Intelbras - Comunicação (A7B),2022-11-26,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,3893.0,510.0,552.5,17.0,17.0,849.185785
Intelbras - E-commerce (A7B),2022-11-26,[CORP - ECOM] Purchase (Display) - Black November [Compra Fácil],CONTENT,317500.5,2754.0,2754.0,3.57,3.57,3246.991177
Intelbras - Controle de Acesso (A7B),2022-11-26,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (display) - Automatizadores Awareness Remarketing,CONTENT,1623.5,68.0,68.0,13.940000000000003,13.940000000000003,128.1879645
Intelbras - Segurança (A7B),2022-11-26,[SEG - CFTVIP] Visualizações nos Vídeos (In-feed) - CFTV IP Live,YOUTUBE_SEARCH,2062.5,0.0,82.5,0.0,0.0,11.1
Intelbras - Segurança (A7B),2022-11-26,[SEG - AS] Remarketing (Display) - Série 8000,CONTENT,2822.0,102.0,102.0,0.0,0.0,225.541635
Intelbras - Segurança (A7B),2022-11-26,[SEG - CFTVIP] Visualizações nos Vídeos (In-feed) - CFTV IP Live,YOUTUBE_WATCH,751965.0,0.0,20722.5,0.0,0.0,1788.3
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Remarketing (Display) - Simulador Solar,CONTENT,22669.5,646.0,646.0,8.5,8.5,49.81
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,412913.0,144.5,144.5,0.0,0.0,1269.8946875
Intelbras - Redes (A7B),2022-11-26,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,2873.0,280.5,280.5,76.839999999999961,76.839999999999961,819.508188
Intelbras - Redes (A7B),2022-11-26,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Redes Empresariais,YOUTUBE_SEARCH,108022.5,0.0,3202.5,0.0,0.0,83.85
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,14883.5,943.5,943.5,8.5,8.5,1174.36
Intelbras - Solução Residencial (A7B),2022-11-26,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,59474.5,2533.0,2533.0,8.5,8.5,2021.3
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Lead (Search) - SeP Agronegocio,SEARCH,960.5,59.5,59.5,0.0,0.0,111.945
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,4590.0,408.0,408.0,50.999999999999964,50.999999999999964,914.175
Intelbras - Energia Solar (A7B),2022-11-26,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,1385.5,25.5,25.5,0.0,0.0,121.975
Intelbras - Redes (A7B),2022-11-26,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,4445.5,144.5,144.5,25.5,25.5,189.04
Intelbras - Redes (A7B),2022-11-26,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,2856.0,144.5,144.5,0.0,0.0,128.18
Intelbras - Redes (A7B),2022-11-26,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,14050.5,1003.0,1003.0,170.0,170.0,1263.78
Intelbras - E-commerce (A7B),2022-11-26,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,171888.0,2152.0,2152.0,63.679999999999964,63.679999999999964,3393.869608
Intelbras - E-commerce (A7B),2022-11-26,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,10743.0,134.5,134.5,3.9799999999999995,3.9799999999999995,212.1168505
Intelbras - E-commerce (A7B),2022-11-26,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,146224.0,2152.0,2152.0,15.599999999999996,15.599999999999996,5128.81924
Intelbras - E-commerce (A7B),2022-11-26,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,2099728.0,28240.0,28240.0,1141.5200000000004,1141.5200000000004,41633.440784
Intelbras - Controle de Acesso (A7B),2022-11-26,[CONT-ACESS - EMP-CORP] CONVERSÕES (pmax) - Linha de Faciais,MIXED,185096.0,5967.0,49215.0,17.0,17.0,5501.0323715
Intelbras - Controle de Acesso (A7B),2022-11-26,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,29954.0,119.0,16294.5,0.0,0.0,483.919263
Intelbras itec,2022-11-26,[CORP - ITEC] Consideração (YouTube) - Energia Solar [03],YOUTUBE_WATCH,1228.5,0.0,806.0,0.0,0.0,73.373664
Intelbras - Comunicação (A7B),2022-11-25,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,4777.0,510.0,535.5,59.5,59.5,588.3341215
Intelbras - E-commerce (A7B),2022-11-25,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,153168.0,2480.0,2480.0,31.12,31.12,5126.953416
Intelbras - Segurança (A7B),2022-11-25,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,6800.0,119.0,1113.5,0.0,0.0,245.2437595
Intelbras - Redes (A7B),2022-11-25,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,108579.0,0.0,1623.5,0.0,0.0,129.115
Intelbras - Segurança (A7B),2022-11-25,[SEG - AS] Leads (Search) - Série 8000,CONTENT,374.0,25.5,25.5,0.0,0.0,37.840606
Intelbras - Energia Solar (A7B),2022-11-25,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,387974.0,153.0,153.0,0.0,0.0,1268.0332385
Intelbras - Comunicação (A7B),2022-11-25,[CO] Tráfego (Search) - GW 208 O,SEARCH,8109.0,314.5,314.5,29.75,29.75,364.82
Intelbras - Solução Residencial (A7B),2022-11-25,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,20876.0,1020.0,1020.0,8.5,8.5,1269.305
